timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,label
200,3.061616997868383e-16,9.920705406002936,0.0,4.898587196589413e-15,0.0,0.0,117,walking_fast
220,-0.7725424859373684,10.229588436320475,0.0,-12.360679774997894,0.0,0.0,116,walking_fast
240,-1.4694631307311823,9.87739300358826,0.0,-23.511410091698917,0.0,0.0,114,walking_fast
260,-2.0225424859373686,9.657562625985552,0.0,-32.3606797749979,0.0,0.0,103,walking_fast
280,-2.3776412907378837,9.746623946633338,0.0,-38.04226065180614,0.0,0.0,103,walking_fast
300,-2.5,10.390249846867102,0.0,-40.0,0.0,0.0,112,walking_fast
320,-2.3776412907378845,9.77478635142934,0.0,-38.04226065180615,0.0,0.0,107,walking_fast
340,-2.022542485937369,10.704976471310642,0.0,-32.360679774997905,0.0,0.0,100,walking_fast
360,-1.4694631307311832,9.213705178515221,0.0,-23.51141009169893,0.0,0.0,120,walking_fast
380,-0.7725424859373692,10.181430065639102,0.0,-12.360679774997907,0.0,0.0,102,walking_fast
400,-6.123233995736766e-16,9.256245795193582,0.0,-9.797174393178826e-15,0.0,0.0,110,walking_fast
420,0.7725424859373681,9.962699015616673,0.0,12.36067977499789,0.0,0.0,96,walking_fast
440,1.469463130731182,9.593314676635348,0.0,23.511410091698913,0.0,0.0,103,walking_fast
460,2.022542485937368,9.71660573816877,0.0,32.36067977499789,0.0,0.0,108,walking_fast
480,2.3776412907378837,9.562735061522183,0.0,38.04226065180614,0.0,0.0,95,walking_fast
500,2.4999999999999996,9.843132930693047,0.0,39.99999999999999,0.0,0.0,106,walking_fast
520,2.3776412907378845,9.601854347489407,0.0,38.04226065180615,0.0,0.0,100,walking_fast
540,2.022542485937369,9.689705305515417,0.0,32.360679774997905,0.0,0.0,96,walking_fast
560,1.4694631307311832,10.433905385155395,0.0,23.51141009169893,0.0,0.0,117,walking_fast
580,0.7725424859373696,10.087405214525841,0.0,12.360679774997914,0.0,0.0,111,walking_fast
600,9.184850993605148e-16,10.015551005281155,0.0,1.4695761589768237e-14,0.0,0.0,112,walking_fast
620,-0.7725424859373676,10.245093282477653,0.0,-12.360679774997882,0.0,0.0,97,walking_fast
640,-1.469463130731182,9.617359239501344,0.0,-23.511410091698913,0.0,0.0,102,walking_fast
660,-2.022542485937368,10.424519361498989,0.0,-32.36067977499789,0.0,0.0,104,walking_fast
680,-2.3776412907378837,9.630741919823258,0.0,-38.04226065180614,0.0,0.0,112,walking_fast
700,-2.4999999999999996,9.630335516506415,0.0,-39.99999999999999,0.0,0.0,115,walking_fast
720,-2.3776412907378845,10.480297004852913,0.0,-38.04226065180615,0.0,0.0,101,walking_fast
740,-2.0225424859373695,9.624349554522313,0.0,-32.36067977499791,0.0,0.0,95,walking_fast
760,-1.4694631307311834,9.255623320547752,0.0,-23.511410091698934,0.0,0.0,108,walking_fast
780,-0.7725424859373698,9.427223357134455,0.0,-12.360679774997918,0.0,0.0,99,walking_fast
800,-1.2246467991473533e-15,9.706657415256014,0.0,-1.9594348786357652e-14,0.0,0.0,106,walking_fast
820,0.7725424859373675,9.77614833991129,0.0,12.36067977499788,0.0,0.0,113,walking_fast
840,1.4694631307311816,9.742980492155665,0.0,23.511410091698906,0.0,0.0,98,walking_fast
860,2.022542485937368,9.889735524497482,0.0,32.36067977499789,0.0,0.0,105,walking_fast
880,2.3776412907378837,9.928725998479973,0.0,38.04226065180614,0.0,0.0,95,walking_fast
900,2.4999999999999996,9.706213590352679,0.0,39.99999999999999,0.0,0.0,97,walking_fast
920,2.3776412907378845,10.35611890499753,0.0,38.04226065180615,0.0,0.0,116,walking_fast
940,2.02254248593737,10.165055248350976,0.0,32.36067977499792,0.0,0.0,98,walking_fast
960,1.4694631307311838,9.763884729646605,0.0,23.51141009169894,0.0,0.0,109,walking_fast
980,0.7725424859373702,9.446892050494814,0.0,12.360679774997923,0.0,0.0,109,walking_fast
1000,1.5308084989341915e-15,9.701773254374464,0.0,2.4492935982947064e-14,0.0,0.0,101,walking_fast
1020,-0.7725424859373714,10.081674011797263,0.0,-12.360679774997942,0.0,0.0,100,walking_fast
1040,-1.4694631307311812,9.80073366436118,0.0,-23.5114100916989,0.0,0.0,103,walking_fast
1060,-2.0225424859373704,9.652305264495274,0.0,-32.36067977499793,0.0,0.0,115,walking_fast
1080,-2.3776412907378837,9.450042594151695,0.0,-38.04226065180614,0.0,0.0,109,walking_fast
1100,-2.5,10.029989503757639,0.0,-40.0,0.0,0.0,107,walking_fast
1120,-2.3776412907378845,10.082779765384599,0.0,-38.04226065180615,0.0,0.0,117,walking_fast
1140,-2.0225424859373726,9.353088947056742,0.0,-32.36067977499796,0.0,0.0,100,walking_fast
1160,-1.4694631307311843,10.049330940792645,0.0,-23.51141009169895,0.0,0.0,100,walking_fast
1180,-0.7725424859373746,9.969113201033736,0.0,-12.360679774997994,0.0,0.0,113,walking_fast
1200,-1.8369701987210296e-15,9.288612247587047,0.0,-2.9391523179536473e-14,0.0,0.0,103,walking_fast
1220,0.7725424859373626,9.667512978269011,0.0,12.360679774997802,0.0,0.0,117,walking_fast
1240,1.469463130731181,9.931478792605633,0.0,23.511410091698895,0.0,0.0,97,walking_fast
1260,2.0225424859373704,10.389039571333047,0.0,32.36067977499793,0.0,0.0,110,walking_fast
1280,2.3776412907378837,9.898294656475045,0.0,38.04226065180614,0.0,0.0,107,walking_fast
1300,2.4999999999999996,9.483396577235881,0.0,39.99999999999999,0.0,0.0,109,walking_fast
1320,2.377641290737885,9.726515084345058,0.0,38.04226065180616,0.0,0.0,98,walking_fast
1340,2.0225424859373673,9.441070373448015,0.0,32.36067977499788,0.0,0.0,116,walking_fast
1360,1.4694631307311843,9.484639619508071,0.0,23.51141009169895,0.0,0.0,105,walking_fast
1380,0.7725424859373748,9.649293840034492,0.0,12.360679774997998,0.0,0.0,118,walking_fast
1400,2.1431318985078682e-15,10.425036426122057,0.0,3.429011037612589e-14,0.0,0.0,98,walking_fast
1420,-0.7725424859373624,10.042610121803499,0.0,-12.360679774997799,0.0,0.0,107,walking_fast
1440,-1.469463130731181,9.750191650848034,0.0,-23.511410091698895,0.0,0.0,106,walking_fast
1460,-2.0225424859373646,9.672439982782311,0.0,-32.360679774997834,0.0,0.0,104,walking_fast
1480,-2.3776412907378837,10.05879145207145,0.0,-38.04226065180614,0.0,0.0,109,walking_fast
1500,-2.4999999999999996,10.021921206416286,0.0,-39.99999999999999,0.0,0.0,107,walking_fast
1520,-2.377641290737885,9.655222178706445,0.0,-38.04226065180616,0.0,0.0,119,walking_fast
1540,-2.0225424859373673,10.010008342238434,0.0,-32.36067977499788,0.0,0.0,100,walking_fast
1560,-1.4694631307311845,9.696064120533904,0.0,-23.511410091698952,0.0,0.0,96,walking_fast
1580,-0.7725424859373669,9.856916823951483,0.0,-12.36067977499787,0.0,0.0,108,walking_fast
1600,-2.4492935982947065e-15,9.709134648297615,0.0,-3.9188697572715304e-14,0.0,0.0,106,walking_fast
1620,0.7725424859373704,9.783974216005108,0.0,12.360679774997926,0.0,0.0,111,walking_fast
1640,1.4694631307311807,9.187894413268905,0.0,23.51141009169889,0.0,0.0,109,walking_fast
1660,2.0225424859373646,9.80164989306842,0.0,32.360679774997834,0.0,0.0,104,walking_fast
1680,2.3776412907378837,10.100632784533177,0.0,38.04226065180614,0.0,0.0,110,walking_fast
1700,2.4999999999999996,9.905447970511377,0.0,39.99999999999999,0.0,0.0,118,walking_fast
1720,2.377641290737885,10.04280262712952,0.0,38.04226065180616,0.0,0.0,101,walking_fast
1740,2.022542485937373,9.30312206170697,0.0,32.36067977499797,0.0,0.0,98,walking_fast
1760,1.4694631307311847,9.948163879386009,0.0,23.511410091698956,0.0,0.0,108,walking_fast
1780,0.7725424859373671,9.984841250821393,0.0,12.360679774997873,0.0,0.0,102,walking_fast
0,0.0,8.938435046629012,0.0,0.0,0.0,0.0,132,running
20,1.2884359343963732,9.057908642176923,0.0,29.44996421477424,0.0,0.0,131,running
40,2.3959148707504108,10.527831402901878,0.0,54.7637684742951,0.0,0.0,141,running
60,3.1668946836310683,9.760273659047858,0.0,72.38616419728156,0.0,0.0,137,running
80,3.493093549498951,9.259018032942317,0.0,79.84213827426173,0.0,0.0,160,running
100,3.328697807033038,10.010655897458996,0.0,76.0845213036123,0.0,0.0,158,running
120,2.696796349715263,9.330310533938448,0.0,61.64105942206315,0.0,0.0,151,running
140,1.686137859356003,10.589762823009519,0.0,38.54029392813721,0.0,0.0,145,running
160,0.43866631747506435,9.438732208429599,0.0,10.026658685144326,0.0,0.0,142,running
180,-0.8704146050769912,9.272565713496189,0.0,-19.89519097318837,0.0,0.0,158,running
200,-2.057248383023655,9.469301671766537,0.0,-47.02282018339783,0.0,0.0,141,running
220,-2.9551477392570518,9.834989390362766,0.0,-67.54623404016118,0.0,0.0,153,running
240,-3.4380053775504105,9.475820828911516,0.0,-78.58298005829509,0.0,0.0,123,running
260,-3.438005377550411,9.930996984714568,0.0,-78.5829800582951,0.0,0.0,139,running
280,-2.955147739257052,9.853795681285545,0.0,-67.5462340401612,0.0,0.0,157,running
300,-2.0572483830236563,10.128666309703299,0.0,-47.02282018339786,0.0,0.0,159,running
320,-0.8704146050769908,9.7862842274648,0.0,-19.895190973188363,0.0,0.0,120,running
340,0.4386663174750646,10.477064676523144,0.0,10.026658685144334,0.0,0.0,149,running
360,1.6861378593560021,9.963311372930963,0.0,38.54029392813719,0.0,0.0,154,running
380,2.696796349715263,9.684544907451086,0.0,61.64105942206315,0.0,0.0,152,running
400,3.3286978070330373,10.248449948194654,0.0,76.08452130361228,0.0,0.0,144,running
420,3.493093549498951,9.466004705534507,0.0,79.84213827426173,0.0,0.0,140,running
440,3.1668946836310696,10.050692732455376,0.0,72.38616419728159,0.0,0.0,157,running
460,2.3959148707504094,9.941679597155051,0.0,54.76376847429507,0.0,0.0,121,running
480,1.2884359343963732,9.738951343876579,0.0,29.44996421477424,0.0,0.0,139,running
500,1.2858791391047208e-15,10.247638840471666,0.0,2.9391523179536473e-14,0.0,0.0,147,running
520,-1.2884359343963705,9.993790530395872,0.0,-29.449964214774184,0.0,0.0,134,running
540,-2.395914870750412,10.354813519783786,0.0,-54.763768474295134,0.0,0.0,131,running
560,-3.1668946836310683,10.163526588497032,0.0,-72.38616419728156,0.0,0.0,152,running
580,-3.49309354949895,10.69396991606116,0.0,-79.84213827426171,0.0,0.0,141,running
600,-3.328697807033038,10.052492332136005,0.0,-76.0845213036123,0.0,0.0,143,running
620,-2.6967963497152643,8.643177721020882,0.0,-61.641059422063186,0.0,0.0,132,running
640,-1.6861378593560012,9.869845319375633,0.0,-38.540293928137174,0.0,0.0,124,running
660,-0.4386663174750641,10.66985427175622,0.0,-10.026658685144323,0.0,0.0,144,running
680,0.8704146050769914,9.357625779051737,0.0,19.895190973188374,0.0,0.0,158,running
700,2.0572483830236545,10.054362218999414,0.0,47.02282018339781,0.0,0.0,140,running
720,2.9551477392570513,9.916500649135802,0.0,67.54623404016117,0.0,0.0,130,running
740,3.4380053775504096,10.160564103600198,0.0,78.58298005829508,0.0,0.0,124,running
760,3.4380053775504105,10.339356599043649,0.0,78.58298005829509,0.0,0.0,143,running
780,2.9551477392570535,10.05744061255964,0.0,67.54623404016122,0.0,0.0,153,running
800,2.0572483830236576,9.49103357342599,0.0,47.02282018339788,0.0,0.0,131,running
820,0.8704146050769951,9.905817561783724,0.0,19.89519097318846,0.0,0.0,128,running
840,-0.43866631747506024,9.070217547004397,0.0,-10.026658685144234,0.0,0.0,160,running
860,-1.6861378593560035,9.2441838453124,0.0,-38.540293928137224,0.0,0.0,129,running
880,-2.696796349715258,9.953515524291909,0.0,-61.641059422063044,0.0,0.0,120,running
900,-3.328697807033037,9.100114461535885,0.0,-76.08452130361228,0.0,0.0,140,running
920,-3.493093549498951,10.550673679548614,0.0,-79.84213827426173,0.0,0.0,145,running
940,-3.1668946836310696,9.587907975557567,0.0,-72.38616419728159,0.0,0.0,131,running
960,-2.3959148707504108,9.336440642652965,0.0,-54.7637684742951,0.0,0.0,156,running
980,-1.2884359343963798,9.427810837369732,0.0,-29.449964214774397,0.0,0.0,131,running
1000,-2.5717582782094417e-15,9.463188705171133,0.0,-5.878304635907295e-14,0.0,0.0,147,running
1020,1.2884359343963752,9.563772961888139,0.0,29.44996421477429,0.0,0.0,158,running
1040,2.3959148707504068,9.171936971664236,0.0,54.763768474295006,0.0,0.0,126,running
1060,3.1668946836310683,9.610666272811208,0.0,72.38616419728156,0.0,0.0,136,running
1080,3.493093549498951,9.5137782860295,0.0,79.84213827426173,0.0,0.0,145,running
1100,3.328697807033039,10.6653929913386,0.0,76.08452130361232,0.0,0.0,160,running
1120,2.6967963497152616,10.952339263722607,0.0,61.64105942206312,0.0,0.0,127,running
1140,1.6861378593560081,10.859742103457322,0.0,38.54029392813733,0.0,0.0,133,running
1160,0.4386663174750777,10.562176426224054,0.0,10.026658685144634,0.0,0.0,159,running
1180,-0.8704146050769842,9.739979413886394,0.0,-19.89519097318821,0.0,0.0,134,running
1200,-2.057248383023653,10.047012748138798,0.0,-47.02282018339779,0.0,0.0,145,running
1220,-2.9551477392570473,9.477848979708494,0.0,-67.54623404016108,0.0,0.0,133,running
1240,-3.438005377550409,10.445946119274733,0.0,-78.58298005829508,0.0,0.0,126,running
1260,-3.4380053775504105,9.843867181245146,0.0,-78.58298005829509,0.0,0.0,137,running
1280,-2.9551477392570504,9.255493193980959,0.0,-67.54623404016115,0.0,0.0,140,running
1300,-2.0572483830236585,9.24468062315204,0.0,-47.022820183397904,0.0,0.0,143,running
1320,-0.8704146050769904,10.482285387657845,0.0,-19.895190973188353,0.0,0.0,144,running
1340,0.4386663174750714,8.693799400101605,0.0,10.02665868514449,0.0,0.0,124,running
1360,1.6861378593560024,10.03398563448452,0.0,38.5402939281372,0.0,0.0,138,running
1380,2.696796349715257,9.850939575828226,0.0,61.64105942206302,0.0,0.0,157,running
1400,3.328697807033037,9.446721360861776,0.0,76.08452130361228,0.0,0.0,155,running
1420,3.4930935494989512,10.255266608593923,0.0,79.84213827426174,0.0,0.0,156,running
1440,3.1668946836310705,10.118767815808578,0.0,72.38616419728162,0.0,0.0,132,running
1460,2.395914870750411,9.640989480326681,0.0,54.76376847429512,0.0,0.0,127,running
1480,1.2884359343963812,9.370535399649645,0.0,29.449964214774425,0.0,0.0,133,running
1500,3.857637417314163e-15,9.779054861976253,0.0,8.817456953860943e-14,0.0,0.0,131,running
1520,-1.2884359343963738,10.05852159510355,0.0,-29.449964214774262,0.0,0.0,126,running
1540,-2.3959148707504054,9.567315837200729,0.0,-54.763768474294984,0.0,0.0,126,running
1560,-3.1668946836310674,10.027331027478315,0.0,-72.38616419728154,0.0,0.0,126,running
1580,-3.4930935494989503,9.546969577265903,0.0,-79.84213827426173,0.0,0.0,154,running
1600,-3.3286978070330395,10.2662014575694,0.0,-76.08452130361232,0.0,0.0,158,running
1620,-2.6967963497152625,10.10955140603591,0.0,-61.64105942206314,0.0,0.0,133,running
1640,-1.6861378593560092,9.598847259840298,0.0,-38.54029392813735,0.0,0.0,124,running
1660,-0.438666317475079,9.93549677912532,0.0,-10.026658685144662,0.0,0.0,153,running
1680,0.870414605076983,9.024882844619793,0.0,19.895190973188182,0.0,0.0,139,running
1700,2.057248383023642,9.266840909179171,0.0,47.02282018339753,0.0,0.0,140,running
1720,2.9551477392570527,9.59079418964456,0.0,67.54623404016121,0.0,0.0,145,running
1740,3.438005377550409,9.969533275393792,0.0,78.58298005829506,0.0,0.0,152,running
1760,3.438005377550413,10.447999685447817,0.0,78.58298005829516,0.0,0.0,153,running
1780,2.9551477392570513,9.743806448156532,0.0,67.54623404016117,0.0,0.0,151,running
0,0.0,9.39347831242281,0.0,0.0,0.0,0.0,117,climbing_stairs
20,0.0,9.998497887747645,0.6217247179121371,0.0,9.947595486594194,0.0,135,climbing_stairs
40,0.0,9.773003435684634,1.2043841852542883,0.0,19.270146964068612,0.0,130,climbing_stairs
60,0.0,9.740890402678806,1.7113677648217216,0.0,27.381884237147545,0.0,115,climbing_stairs
80,0.0,9.943865011867798,2.110819813755038,0.0,33.773117020080605,0.0,128,climbing_stairs
100,0.0,9.554442195587402,2.377641290737884,0.0,38.042260651806146,0.0,129,climbing_stairs
120,0.0,9.961577806066567,2.495066821070679,0.0,39.921069137130864,0.0,132,climbing_stairs
140,0.0,9.706141571456977,2.4557181268217216,0.0,39.291490029147546,0.0,127,climbing_stairs
160,0.0,9.612991236119035,2.2620676311650487,0.0,36.19308209864078,0.0,121,climbing_stairs
180,0.0,9.805650163590258,1.9262831069394735,0.0,30.820529711031575,0.0,124,climbing_stairs
200,0.0,10.14464889191069,1.469463130731183,0.0,23.511410091698927,0.0,113,climbing_stairs
220,0.0,9.937803903230279,0.9203113817116954,0.0,14.724982107387126,0.0,116,climbing_stairs
240,0.0,9.625957835446675,0.3133330839107613,0.0,5.013329342572181,0.0,126,climbing_stairs
260,0.0,9.224109436156503,-0.31333308391076076,0.0,-5.013329342572172,0.0,127,climbing_stairs
280,0.0,9.485728522404532,-0.9203113817116959,0.0,-14.724982107387135,0.0,135,climbing_stairs
300,0.0,10.61122164244268,-1.4694631307311823,0.0,-23.511410091698917,0.0,137,climbing_stairs
320,0.0,10.068701187913105,-1.9262831069394737,0.0,-30.82052971103158,0.0,126,climbing_stairs
340,0.0,9.69812306791824,-2.262067631165049,0.0,-36.19308209864079,0.0,129,climbing_stairs
360,0.0,9.85364273285619,-2.4557181268217216,0.0,-39.291490029147546,0.0,110,climbing_stairs
380,0.0,10.255799708426942,-2.495066821070679,0.0,-39.921069137130864,0.0,119,climbing_stairs
400,0.0,10.152237754269915,-2.3776412907378845,0.0,-38.04226065180615,0.0,113,climbing_stairs
420,0.0,9.92127661810566,-2.1108198137550387,0.0,-33.77311702008062,0.0,128,climbing_stairs
440,0.0,9.791967930308807,-1.7113677648217225,0.0,-27.38188423714756,0.0,129,climbing_stairs
460,0.0,9.95039108373818,-1.2043841852542883,0.0,-19.270146964068612,0.0,123,climbing_stairs
480,0.0,9.591084711463452,-0.6217247179121385,0.0,-9.947595486594215,0.0,136,climbing_stairs
500,0.0,9.103109751879495,-6.123233995736766e-16,0.0,-9.797174393178826e-15,0.0,126,climbing_stairs
520,0.0,9.555709008504568,0.6217247179121373,0.0,9.947595486594198,0.0,111,climbing_stairs
540,0.0,9.475478050457435,1.2043841852542891,0.0,19.270146964068626,0.0,131,climbing_stairs
560,0.0,9.733647887514662,1.7113677648217231,0.0,27.38188423714757,0.0,121,climbing_stairs
580,0.0,9.612102881047457,2.110819813755037,0.0,33.77311702008059,0.0,124,climbing_stairs
600,0.0,9.770016054590801,2.3776412907378837,0.0,38.04226065180614,0.0,135,climbing_stairs
620,0.0,10.424826974798815,2.495066821070679,0.0,39.921069137130864,0.0,131,climbing_stairs
640,0.0,10.01164559947639,2.4557181268217216,0.0,39.291490029147546,0.0,115,climbing_stairs
660,0.0,10.105898523615833,2.262067631165048,0.0,36.193082098640765,0.0,125,climbing_stairs
680,0.0,10.093341663913472,1.9262831069394715,0.0,30.820529711031543,0.0,110,climbing_stairs
700,0.0,10.050982023661058,1.4694631307311832,0.0,23.51141009169893,0.0,122,climbing_stairs
720,0.0,9.56636285257735,0.920311381711695,0.0,14.72498210738712,0.0,112,climbing_stairs
740,0.0,10.706888905341154,0.31333308391075976,0.0,5.013329342572156,0.0,129,climbing_stairs
760,0.0,9.651056586220989,-0.3133330839107579,0.0,-5.013329342572127,0.0,116,climbing_stairs
780,0.0,9.828402139642254,-0.9203113817116932,0.0,-14.724982107387092,0.0,117,climbing_stairs
800,0.0,10.323347950526573,-1.469463130731182,0.0,-23.511410091698913,0.0,124,climbing_stairs
820,0.0,9.676710513089152,-1.9262831069394706,0.0,-30.82052971103153,0.0,135,climbing_stairs
840,0.0,9.850448162158914,-2.262067631165047,0.0,-36.19308209864075,0.0,131,climbing_stairs
860,0.0,10.753520019673529,-2.455718126821721,0.0,-39.29149002914754,0.0,123,climbing_stairs
880,0.0,10.187882078766918,-2.495066821070679,0.0,-39.921069137130864,0.0,119,climbing_stairs
900,0.0,9.586968318093662,-2.3776412907378845,0.0,-38.04226065180615,0.0,115,climbing_stairs
920,0.0,10.550308929655278,-2.110819813755038,0.0,-33.773117020080605,0.0,135,climbing_stairs
940,0.0,9.642600153018032,-1.7113677648217243,0.0,-27.381884237147588,0.0,135,climbing_stairs
960,0.0,9.926715722306882,-1.2043841852542905,0.0,-19.270146964068648,0.0,140,climbing_stairs
980,0.0,9.965187582493666,-0.6217247179121391,0.0,-9.947595486594226,0.0,111,climbing_stairs
1000,0.0,9.414761745509542,-1.2246467991473533e-15,0.0,-1.9594348786357652e-14,0.0,114,climbing_stairs
1020,0.0,9.747817245881247,0.6217247179121367,0.0,9.947595486594187,0.0,135,climbing_stairs
1040,0.0,9.943865391312695,1.2043841852542885,0.0,19.270146964068616,0.0,133,climbing_stairs
1060,0.0,9.257714248257475,1.7113677648217227,0.0,27.381884237147563,0.0,117,climbing_stairs
1080,0.0,10.26779397098283,2.110819813755039,0.0,33.773117020080626,0.0,124,climbing_stairs
1100,0.0,10.273960132519687,2.377641290737885,0.0,38.04226065180616,0.0,136,climbing_stairs
1120,0.0,9.644877950782332,2.495066821070679,0.0,39.921069137130864,0.0,129,climbing_stairs
1140,0.0,10.38486320350547,2.4557181268217225,0.0,39.29149002914756,0.0,124,climbing_stairs
1160,0.0,9.246724323125198,2.2620676311650496,0.0,36.193082098640794,0.0,126,climbing_stairs
1180,0.0,10.440728325657194,1.926283106939475,0.0,30.8205297110316,0.0,118,climbing_stairs
1200,0.0,9.304523216175077,1.4694631307311838,0.0,23.51141009169894,0.0,140,climbing_stairs
1220,0.0,9.374413824870432,0.9203113817116955,0.0,14.724982107387127,0.0,117,climbing_stairs
1240,0.0,10.17803969537519,0.31333308391076037,0.0,5.013329342572166,0.0,128,climbing_stairs
1260,0.0,9.935729500069403,-0.3133330839107573,0.0,-5.013329342572117,0.0,121,climbing_stairs
1280,0.0,9.77763117417481,-0.9203113817116969,0.0,-14.72498210738715,0.0,130,climbing_stairs
1300,0.0,9.792729265893694,-1.4694631307311812,0.0,-23.5114100916989,0.0,123,climbing_stairs
1320,0.0,9.53355631752094,-1.9262831069394757,0.0,-30.82052971103161,0.0,123,climbing_stairs
1340,0.0,9.9588207720274,-2.2620676311650487,0.0,-36.19308209864078,0.0,118,climbing_stairs
1360,0.0,9.60593775253635,-2.455718126821723,0.0,-39.29149002914757,0.0,124,climbing_stairs
1380,0.0,9.925410550790598,-2.4950668210706795,0.0,-39.92106913713087,0.0,126,climbing_stairs
1400,0.0,9.36312954703564,-2.3776412907378845,0.0,-38.04226065180615,0.0,121,climbing_stairs
1420,0.0,10.316566273083195,-2.1108198137550405,0.0,-33.77311702008065,0.0,134,climbing_stairs
1440,0.0,10.184960385018009,-1.7113677648217218,0.0,-27.38188423714755,0.0,128,climbing_stairs
1460,0.0,10.78722342594778,-1.2043841852542914,0.0,-19.270146964068662,0.0,137,climbing_stairs
1480,0.0,10.363687235885603,-0.6217247179121353,0.0,-9.947595486594166,0.0,112,climbing_stairs
1500,0.0,9.986801772919902,-1.8369701987210296e-15,0.0,-2.9391523179536473e-14,0.0,130,climbing_stairs
1520,0.0,9.857410325693518,0.6217247179121319,0.0,9.94759548659411,0.0,112,climbing_stairs
1540,0.0,10.3946757266484,1.2043841852542878,0.0,19.270146964068605,0.0,130,climbing_stairs
1560,0.0,9.592546304035059,1.711367764821719,0.0,27.381884237147503,0.0,127,climbing_stairs
1580,0.0,9.203026034672217,2.1108198137550387,0.0,33.77311702008062,0.0,117,climbing_stairs
1600,0.0,9.842470768675202,2.3776412907378837,0.0,38.04226065180614,0.0,110,climbing_stairs
1620,0.0,10.409412202501539,2.495066821070679,0.0,39.921069137130864,0.0,128,climbing_stairs
1640,0.0,10.053026352461236,2.4557181268217234,0.0,39.291490029147575,0.0,123,climbing_stairs
1660,0.0,9.480855279060703,2.2620676311650505,0.0,36.19308209864081,0.0,137,climbing_stairs
1680,0.0,10.442817590486724,1.9262831069394781,0.0,30.82052971103165,0.0,111,climbing_stairs
1700,0.0,10.050395983156465,1.4694631307311843,0.0,23.51141009169895,0.0,119,climbing_stairs
1720,0.0,9.865547489649321,0.9203113817117002,0.0,14.724982107387204,0.0,117,climbing_stairs
1740,0.0,9.461803762598374,0.313333083910761,0.0,5.013329342572176,0.0,127,climbing_stairs
1760,0.0,9.691024909288005,-0.3133330839107567,0.0,-5.013329342572107,0.0,125,climbing_stairs
1780,0.0,9.877323708336059,-0.9203113817116964,0.0,-14.724982107387142,0.0,129,climbing_stairs
0,0.0,10.171928552856896,0.0,0.0,0.0,0.0,106,descending_stairs
20,0.0,10.169854545895934,0.3730348307472823,0.0,6.2172471791213715,0.0,110,descending_stairs
40,0.0,10.170250232821823,0.7226305111525729,0.0,12.043841852542881,0.0,105,descending_stairs
60,0.0,10.179358244419,1.0268206588930329,0.0,17.113677648217216,0.0,112,descending_stairs
80,0.0,9.057485096448003,1.2664918882530225,0.0,21.108198137550378,0.0,101,descending_stairs
100,0.0,9.560386395831923,1.4265847744427305,0.0,23.77641290737884,0.0,101,descending_stairs
120,0.0,9.657870943030652,1.4970400926424072,0.0,24.950668210706787,0.0,100,descending_stairs
140,0.0,9.957306076178869,1.473430876093033,0.0,24.557181268217217,0.0,96,descending_stairs
160,0.0,10.033621035912041,1.3572405786990291,0.0,22.620676311650488,0.0,97,descending_stairs
180,0.0,8.791266616857857,1.155769864163684,0.0,19.262831069394736,0.0,101,descending_stairs
200,0.0,9.89775508168541,0.8816778784387097,0.0,14.694631307311829,0.0,97,descending_stairs
220,0.0,10.122953045947899,0.5521868290270172,0.0,9.203113817116954,0.0,99,descending_stairs
240,0.0,9.860647797822558,0.1879998503464568,0.0,3.1333308391076136,0.0,105,descending_stairs
260,0.0,10.19001411959753,-0.18799985034645647,0.0,-3.133330839107608,0.0,106,descending_stairs
280,0.0,10.00813530968666,-0.5521868290270175,0.0,-9.203113817116959,0.0,106,descending_stairs
300,0.0,9.84871830638977,-0.8816778784387094,0.0,-14.694631307311823,0.0,113,descending_stairs
320,0.0,9.621930224190326,-1.1557698641636842,0.0,-19.262831069394736,0.0,108,descending_stairs
340,0.0,10.099391824626787,-1.3572405786990294,0.0,-22.620676311650488,0.0,114,descending_stairs
360,0.0,10.096907382918129,-1.473430876093033,0.0,-24.557181268217217,0.0,110,descending_stairs
380,0.0,9.292477632591186,-1.4970400926424074,0.0,-24.95066821070679,0.0,109,descending_stairs
400,0.0,9.045560606786967,-1.4265847744427307,0.0,-23.776412907378845,0.0,110,descending_stairs
420,0.0,9.790383474418448,-1.2664918882530234,0.0,-21.10819813755039,0.0,106,descending_stairs
440,0.0,9.430288901208346,-1.0268206588930333,0.0,-17.113677648217223,0.0,115,descending_stairs
460,0.0,10.398909018242732,-0.7226305111525729,0.0,-12.043841852542881,0.0,101,descending_stairs
480,0.0,10.490241312603262,-0.37303483074728305,0.0,-6.217247179121385,0.0,97,descending_stairs
500,0.0,10.13971524339206,-3.6739403974420594e-16,0.0,-6.123233995736766e-15,0.0,103,descending_stairs
520,0.0,9.943646806819002,0.3730348307472824,0.0,6.217247179121373,0.0,110,descending_stairs
540,0.0,9.137117289685547,0.7226305111525735,0.0,12.043841852542892,0.0,111,descending_stairs
560,0.0,9.372620054047854,1.026820658893034,0.0,17.113677648217234,0.0,114,descending_stairs
580,0.0,9.265436324569432,1.266491888253022,0.0,21.108198137550367,0.0,95,descending_stairs
600,0.0,9.942364427960921,1.4265847744427302,0.0,23.776412907378838,0.0,106,descending_stairs
620,0.0,9.312733217114545,1.4970400926424074,0.0,24.95066821070679,0.0,111,descending_stairs
